Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
010523,UPTOWN LIQUOR & TOBACCO / CEDAR RAPIDS,A,2000 WILEY BOULEVARD SOUTHWEST STE 106,CEDAR RAPIDS,IA,52404,POINT (-91.72584 41.95975),01/01/2025
3825,SHOP N SAVE #2 / E 14TH,A,1372 E 14TH ST,DES MOINES,IA,50316,POINT (-93.60052 41.60488),01/01/2025
5851,CASEY'S GENERAL STORE #74 - MORNING SUN,A,618 S CHURCH STREET,MORNING SUN,IA,52640,POINT (-91.25445 41.08942),01/01/2025
010425,QUIK STOP / BURLINGTON,A,3220 DIVISION STREET,BURLINGTON,IA,52601,POINT (-91.14069 40.80763),01/01/2025
5535,CASEY'S GENERAL STORE #2097 / INDIANOLA,A,1006 W 2ND AVE,INDIANOLA,IA,50125,POINT (-93.57476 41.35771),01/01/2025
5005,LAURENS FOOD PRIDE,I,410 W MAIN ST,LAURENS,IA,50554,POINT (-94.85323 42.84671),01/01/2025
2201,HAPPY'S WINE & SPIRITS WHOLESALE,A,5925 UNIVERSITY AVE,CEDAR FALLS,IA,50613,POINT (-92.42917 42.51229),01/01/2025
5693,HULL FOOD CENTER / HULL,I,1023 BLACK FOREST RD.,HULL,IA,51239,POINT (-96.13263 43.18577),01/01/2025
4438,KUM & GO #214  AMES,I,111 DUFF AVE,AMES,IA,50010,POINT (-93.61061 42.02338),01/01/2025
6315,CORNERSTONE APOTHECARY / MARENGO,I,1035 COURT AVENUE,MARENGO,IA,52301,POINT (-92.07013 41.79902),01/01/2025
2673,HY-VEE # 6/ DES MOINES,A,420 COURT AVE,DES MOINES,IA,50309,POINT (-93.62247 41.58429),01/01/2025
3670,WAL-MART 2827 / CORALVILLE,A,2801 COMMERCE DR,CORALVILLE,IA,52241,POINT (-91.61264 41.69692),01/01/2025
4785,CASEY'S GENERAL STORE #2835 / AVOCA,A,1019 N CHESTNUT ST,AVOCA,IA,51521,POINT (-95.33605 41.48568),01/01/2025
6287,RIVERSIDE #4 / BETTENDORF,A,2320 SPRUCE HILLS DRIVE,BETTENDORF,IA,52722,POINT (-90.50031 41.54952),01/01/2025
6292,JET STOP DENMARK / DENMARK,A,603 ACADEMY AVE.,DENMARK,IA,52624,POINT (-91.33603 40.74173),01/01/2025
010382,O SO GOOD WINERY & DISTILLERY /  SAMPLE,I,2093 20TH AVENUE SOUTHEAST,DYERSVILLE,IA,52040,POINT (-91.0979 42.46882),01/01/2025
3943,GOOD AND QUICK CO,A,519 LINCOLNWAY,NEVADA,IA,50201,POINT (-93.45331 42.0227),01/01/2025
010405,YANA MART / DAVENPORT,A,3815 W KIMBERLY RD,DAVENPORT,IA,52806,POINT (-90.63138 41.56171),01/01/2025
5142,SMOKIN' JOE'S #13 TOBACCO AND LIQUOR OUTLET,A,2315 MT VERNON RD SE,CEDAR RAPIDS,IA,52303,POINT (-91.63361 41.9768),01/01/2025
2569,HY-VEE FOOD STORE #2 / CEDAR RAPIDS,I,279 COLLINS ROAD NE,CEDAR RAPIDS,IA,52402,POINT (-91.63106 42.02548),01/01/2025
5985,CASEY'S GENERAL STORE #2350 / OSKALOOSA,A,1902 S MARKET ST,OSKALOOSA,IA,52577,POINT (-92.64405 41.27819),01/01/2025
5798,CASEY'S GENERAL STORE #3528 / WASHINGTON,A,1730 E WASHINGTON ST,WASHINGTON,IA,52353,POINT (-91.67056 41.29814),01/01/2025
2549,HY-VEE FOOD STORE (1271) / INDIANOLA,A,910 N JEFFERSON,INDIANOLA,IA,50125,POINT (-93.55702 41.36867),01/01/2025
6014,CASEY'S GENERAL STORE #1621 / MASON CITY,I,610 S MONROE AVE,MASON CITY,IA,50401,POINT (-93.20904 43.146),01/01/2025
6308,LIQUOR LAND / AMES,I,4518 MORTENSEN ROAD,AMES,IA,50014,POINT (-93.67957 42.01122),01/01/2025
3833,WAL-MART 3394 / ATLANTIC,A,1905 EAST 7TH ST,ATLANTIC,IA,50022,POINT (-94.98802 41.40196),01/01/2025
010122,CASEY'S #4317 / VINTON,A,814 C AVENUE,VINTON,IA,52349,POINT (-92.02786 42.16322),01/01/2025
2648,HY-VEE #4 / WDM,A,555 S 51ST ST,WEST DES MOINES,IA,50265,POINT (-93.77432 41.56089),01/01/2025
5780,CASEY'S GENERAL STORE #2630 / CEDAR FALLS,A,5226 UNIVERSITY AVE,CEDAR FALLS,IA,50613,POINT (-92.42087 42.5098),01/01/2025
010359,JUDGE RICHARD DISTILLERY / (ET),I,206 N. DYE STREET,CARSON,IA,51525,POINT (-95.41573 41.23766),01/01/2025
5239,LEFTY'S CONVENIENCE STORE INC.,A,4649 HWY 13,CENTRAL CITY,IA,52214,POINT (-91.53262 42.19906),01/01/2025
5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,A,2013 CENTRAL AVE,DUBUQUE,IA,52001,POINT (-90.67027 42.51183),01/01/2025
5937,CARSTENSEN'S MEAT AND GROCERY / LAKE PARK,A,201 MARKET ST N,LAKE PARK,IA,51347,POINT (-95.3213 43.45488),01/01/2025
5931,THRIFTWAY / LA PORTE CITY,A,304 4TH ST,LA PORTE CITY,IA,50651,POINT (-92.19051 42.3161),01/01/2025
5467,CASEY'S GENERAL STORE #95 / DEXTER,A,803 STATE ST,DEXTER,IA,50070,POINT (-94.22776 41.51811),01/01/2025
5363,CASEY'S GENERAL STORE # 2253/ CLIVE,A,2070 NW 100TH ST,CLIVE,IA,50325,POINT (-93.75642 41.61192),01/01/2025
2625,HY-VEE WINE & SPIRITS #2 / DAVENPORT,I,3301 W KIMBERLY RD,DAVENPORT,IA,52804,POINT (-90.62385 41.55804),01/01/2025
010159,SUNSHINE FOODS / MILFORD,A,1704 OKOBOJI AVE.,MILFORD,IA,51351,POINT (-95.14999 43.33189),01/01/2025
3789,WAL-MART 1393 / OSKALOOSA,A,2203 A AVENUE WEST,OSKALOOSA,IA,52577,POINT (-92.66969 41.29808),01/01/2025
5568,CASEY'S GENERAL STORE #2478 / NEW SHARON,A,205 S MAIN ST,NEW SHARON,IA,50207,POINT (-92.65148 41.46822),01/01/2025
010236,YESWAY #1028 / MASON CITY,I,418 SOUTH FEDERAL AVENUE,MASON CITY,IA,50401,POINT (-93.20109 43.14741),01/01/2025
4544,CASEY'S GENERAL STORE #1898 / OSCEOLA,A,114 N MAIN ST,OSCEOLA,IA,50213,POINT (-93.76567 41.03574),01/01/2025
3525,WINES AND SPIRITS / WASHINGTON,A,106 W 2ND ST,WASHINGTON,IA,52353,POINT (-91.69222 41.30041),01/01/2025
6123,PRESTON COUNTRY STORE,A,21 E WHITE ST,PRESTON,IA,52069,POINT (-90.39367 42.05255),01/01/2025
2662,HY-VEE WINE & SPIRITS / MUSCATINE,A,"522 MULBERRY, SUITE A",MUSCATINE,IA,52761,POINT (-91.04435 41.42662),01/01/2025
010110,BACKPOCKET BREWING LLC (CANNED COCKTAIL),I,903 QUARRY ROAD,CORALVILLE,IA,52241,POINT (-91.55966 41.68227),01/01/2025
5519,CASEY'S GENERAL STORE #3648 / AKRON,A,80 SOUTH ST,AKRON,IA,51001,POINT (-96.56322 42.82309),01/01/2025
010529,COUNTRY FOODS / BELLE PLAINE,A,1206 7TH AVENUE,BELLE PLAINE,IA,52208,POINT (-92.27826 41.89664),01/01/2025
3912,SMOKIN' JOE'S #14 TOBACCO AND LIQUOR OUTLET,A,225 EDGEWOOD RD. NW,CEDAR RAPIDS,IA,52405,POINT (-91.71601 41.9738),01/01/2025
2853,CVS PHARMACY #10452  /  AMES,I,2420 LINCOLN WAY,AMES,IA,50014,POINT (-93.64958 42.0228),01/01/2025
2522,HY-VEE WINE AND SPIRITS (1628) / SPIRIT LAKE,A,1902 PEORIA AVENUE,SPIRIT LAKE,IA,51360,POINT (-95.11185 43.42171),01/01/2025
010085,DIAMOND SPIRIT TOBACCO AND VAPE / CHARLES CITY,A,625 NORTH MAIN STREET,CHARLES CITY,IA,50616,POINT (-92.6754 43.07113),01/01/2025
010269,ALL IN GROCERS / WATERLOO,I,221 FRANKLIN STREET,WATERLOO,IA,50703,POINT (-92.33703 42.50317),01/01/2025
010280,QUICK SHOP LIQUOR AND VAPE / CLEAR LAKE,A,904 NORTH 8TH STREET,CLEARLAKE,IA,50428,POINT (-93.3788 43.14286),01/01/2025
6082,CASEY'S #2654 / STUART,A,708 S DIVISION ST,STUART,IA,50250,POINT (-94.31886 41.49595),01/01/2025
5489,CASEY'S GENERAL STORE #1550 / WINFIELD,A,201 N LOCUST,WINFIELD,IA,52659,POINT (-91.43792 41.12995),01/01/2025
4765,KWIK STOP C-STORES / DUBUQUE,A,2335 UNIVERSITY AVE,DUBUQUE,IA,52001,POINT (-90.69655 42.4997),01/01/2025
6275,LOCAL CRAFT CELLAR / CEDAR RAPIDS,A,"7085 C AVENUE NORTHEAST, UNIT A1",CEDAR RAPIDS,IA,52402,POINT (-91.6391 42.04939),01/01/2025
4343,BEST FOOD MART / DES MOINES,A,4028 NE 14TH ST,DES MOINES,IA,50313,POINT (-93.63692 41.63432),01/01/2025
4073,"UPTOWN LIQUOR, LLC",A,306 HWY 69 SOUTH,FOREST CITY,IA,50436,POINT (-93.63329 43.2615),01/01/2025
4529,CASEY'S GENERAL STORE #3262 / BUFFALO,A,101 1ST ST NE,BUFFALO CENTER,IA,50424,POINT (-93.94539 43.38645),01/01/2025
4202,FAREWAY STORES #829 / SIOUX CITY,A,4267 SERGEANT ROAD,SIOUX CITY,IA,51106,POINT (-96.35421 42.45021),01/01/2025
2668,HY-VEE FOOD STORE / LEON,A,1004 W 1ST ST,LEON,IA,50144,POINT (-93.75776 40.73965),01/01/2025
4130,"BOYD GROCERY, INC.",A,20611 HWY 1 N,KEOSAUQUA,IA,52565,POINT (-91.958 40.74567),01/01/2025
4791,WALGREENS #05470 / SIOUX CITY,A,4650 MORNINGSIDE AVE,SIOUX CITY,IA,51106,POINT (-96.3471 42.47041),01/01/2025
5141,CASEY'S GENERAL STORE #3418 / GOWRIE,A,"1131, MARKET ST",GOWRIE,IA,50543,POINT (-94.29029 42.28057),01/01/2025
3704,CELTICS BEVERAGE COMPANY,I,1122 BROADWAY,EMMETSBURG,IA,50536,POINT (-94.67888 43.10938),01/01/2025
6222,MARIA BONITA TIENDA MEXICANA / ANKENY,I,502 NORTH ANKENY BOULEVARD,ANKENY,IA,50023,POINT (-93.6012 41.7356),01/01/2025
4989,CASEY'S GENERAL STORE #3322 / IOWA CITY,A,1904 BROADWAY ST,IOWA CITY,IA,52240,POINT (-91.51979 41.64107),01/01/2025
5960,CASEY'S GENERAL STORE #1938 / ALTOONA,A,3348 8TH ST SW,ALTOONA,IA,50009,POINT (-93.50249 41.64376),01/01/2025
6338,TOBACCO HUT PLUS US GAS / DES MOINES,A,3000 SW 9TH STREET,DES MOINES,IA,50315,POINT (-93.62614 41.55811),01/01/2025
4169,SUPER QUICK 2 / HUBBELL,A,1824 HUBBELL AVE,DES MOINES,IA,50317,POINT (-93.58652 41.59604),01/01/2025
4321,FAREWAY STORES #501 / CHARLES CITY,A,210 11TH STREET,CHARLES CITY,IA,50616,POINT (-92.67494 43.05269),01/01/2025
5922,CASEY'S GENERAL STORE #3896 / CENTER POINT,A,696 GRAIN LN,CENTER POINT,IA,52213,POINT (-91.77703 42.17335),01/01/2025
8809,ADVENTUROUS BREWING,I,1040 STATE ST,BETTENDORF,IA,52722,POINT (-90.51791 41.52503),01/01/2025
4727,WALGREENS #07996 / ANKENY,A,2702 SE DELAWARE AVE,ANKENY,IA,50021,POINT (-93.58163 41.70214),01/01/2025
5948,OLD MARION RD BP / CEDAR RAPIDS,I,1120 OLD MARION RD,CEDAR RAPIDS,IA,52402,POINT (-91.65191 42.02084),01/01/2025
6234,EL VALLE TIENDA Y CARNICERIA / EAGLE GROVE,A,101 W BROADWAY ST.,EAGLE GROVE,IA,50533,POINT (-93.90165 42.66409),01/01/2025
2710,HY-VEE GAS #1 / OTTUMWA,A,1027 N QUINCY AVE,OTTUMWA,IA,52501,POINT (-92.43846 41.01607),01/01/2025
010174,FAS MART #5149 / CEDAR RAPIDS,A,2349 BLAIRS FERRY ROAD NORTHEAST,CEDAR RAPIDS,IA,52402,POINT (-91.70379 42.034777),01/01/2025
010221,SUPER STOP 3 / DUBUQUE,A,2360 CENTRAL AVENUE,DUBUQUE,IA,52001,POINT (-90.67273 42.51582),01/01/2025
4560,CASEY'S GENERAL STORE #2914 / HARLAN,A,"1006, CHATBURN AVE",HARLAN,IA,51537,POINT (-95.32301 41.6454),01/01/2025
4852,KUM & GO #520 / CEDAR RAPIDS,A,2604 16TH AVE,CEDAR RAPIDS,IA,52404,POINT (-91.70714 41.96305),01/01/2025
6138,URBAN FUEL EXPRESS / IOWA CITY,A,2580 MOSS RIDGE RD.,IOWA CITY,IA,52245,POINT (-91.49584 41.69328),01/01/2025
010127,GM FOOD MART / MUSCATINE,A,1814 E AVE.,MUSCATINE,IA,52761,POINT (-91.0019 41.4752),01/01/2025
010366,CASEY'S #4279 / CEDAR FALLS,A,1620 WEST FIRST STREET,CEDAR FALLS,IA,50613,POINT (-92.46484 42.53782),01/01/2025
6000,PORTERS CONVENIENCE 66 / CLINTON,A,1512 LINCOLN WAY,CLINTON,IA,52732,POINT (-90.22192 41.81735),01/01/2025
010507,BLUE MOUNTAIN LIQUOR / ANKENY,I,107 NORTHEAST DELAWARE AVENUE STE 1,ANKENY,IA,50021,POINT (-93.58058 41.73259),01/01/2025
4154,FAREWAY STORES #055 / HIAWATHA,A,885 MILLER RD,HIAWATHA,IA,52233,POINT (-91.70154 42.04617),01/01/2025
4401,KUM & GO #503 / MARION,A,3215 7TH AVE,MARION,IA,52302,POINT (-91.57717 42.03488),01/01/2025
5617,CASEY'S GENERAL STORE #2513 / NASHUA,A,100 AMHERST BLVD,NASHUA,IA,50658,POINT (-92.54567 42.95343),01/01/2025
9946,ROCK RIVER DISTILLATION COMPANY (SAMPLE),I,3294 170TH ST,ROCK RAPIDS,IA,51246,POINT (-96.13752 43.40426),01/01/2025
5466,SOUTHSIDE TOBACCO & LIQUOR,A,2424 SW 9TH ST #1,DES MOINES,IA,50315,POINT (-93.62492 41.56379),01/01/2025
4485,DYNO'S 51 / SANBORN,I,101 W 7TH ST,SANBORN,IA,51248,POINT (-95.65612 43.18599),01/01/2025
6260,SUPERQUICK LIQUOR VINE / WEST DES MOINES,A,2704 VINE STREET,WEST DES MOINES,IA,50265,POINT (-93.74167 41.58),01/01/2025
5314,TOBACCO HUT & LIQUOR,A,3134 MANAWA CENTER DR. # 9,COUNCIL BLUFFS,IA,51501,POINT (-95.84784 41.2288),01/01/2025
4119,TARGET STORE T-2526 / CEDAR FALLS,A,214 VIKING PLAZA DR,CEDAR FALLS,IA,50613,POINT (-92.44399 42.48162),01/01/2025
2837,CVS PHARMACY #8544 / WATERLOO,A,1825 E. SAN MARNAN DRIVE,WATERLOO,IA,50702,POINT (-92.32131 42.4671),01/01/2025
2523,HY-VEE FOOD STORE (1058) / CENTERVILLE,A,609 N 18TH,CENTERVILLE,IA,52544,POINT (-92.86647 40.73683),01/01/2025
4554,KUM & GO #229 / SIOUX CITY,A,1821 HAMILTON BLVD,SIOUX CITY,IA,51103,POINT (-96.41682 42.51026),01/01/2025
4249,FAREWAY STORES #048 / CLARINDA,A,115 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,POINT (-95.04029 40.72401),01/01/2025
5744,CASEY'S GENERAL STORE #1624 / WASHINGTON,A,1002 W MADISON ST,WASHINGTON,IA,52353,POINT (-91.70409 41.29656),01/01/2025
6090,CIRCLE K #22654125 / PERRY,I,1219 1ST AVE,PERRY,IA,50220,POINT (-94.10658 41.84004),01/01/2025
4599,QUIK TRIP #500 / HUBBELL DM,A,3700 HUBBELL AVE,DES MOINES,IA,50317,POINT (-93.54503 41.62912),01/01/2025
010149,BREW OIL #13 / ORANGE CITY,A,901 ALBANY PL SE,ORANGE CITY,IA,51041,POINT (-96.05653 42.99609),01/01/2025
5492,HEARTLAND MARKET,A,319 COURT ST,ROCKWELL CITY,IA,50579,POINT (-94.63245 42.39465),01/01/2025
4877,WORLD LIQUOR & TOBACCO,A,1775 NW 86TH ST,CLIVE,IA,50325,POINT (-93.73588 41.60775),01/01/2025
6115,CASEY'S #3920 / MOUNT PLEASANT,A,2105 E WASHINGTON ST,MOUNT PLEASANT,IA,52641,POINT (-91.52394 40.96076),01/01/2025
5591,CASEY'S GENERAL STORE #1682 / OSKALOOSA,A,1310 A AVE WEST,OSKALOOSA,IA,52577,POINT (-92.65965 41.2962),01/01/2025
010438,KWIK STAR #1213 / NORTH LIBERTY,A,1810 DIAMOND BOULEVARD,NORTH LIBERTY,IA,52317,,01/01/2025
6036,SUPER MART / OELWEIN,I,710 S FREDERICK AVE,OELWEIN,IA,50662,POINT (-91.91349 42.66894),01/01/2025
5010,SAC CITY FOOD PRIDE,A,106 S 16TH ST,SAC CITY,IA,50583,POINT (-95.00263 42.42243),01/01/2025
6021,CASEY'S GENERAL STORE #2315 / CORYDON,I,220 N WASHINGTON ST,CORYDON,IA,50060,POINT (-93.31801 40.75914),01/01/2025
6072,PEARL CITY TOBACCO & LIQUOR OUTLET / MUSCATINE,A,200 GREEN ST,MUSCATINE,IA,52761,POINT (-91.05788 41.41386),01/01/2025
5195,CASEY'S GENERAL STORE #3203 / COUNCI,A,"1928, SHERWOOD DR",COUNCIL BLUFFS,IA,51530,POINT (-95.81177 41.2784),01/01/2025
5327,MEGA SAVER / COUNCIL BLUFFS,A,3540 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.90386 41.26208),01/01/2025
5882,HOMETOWN FOODS / STATE CENTER,A,120 E MAIN ST,STATE CENTER,IA,50247,POINT (-93.1624 42.01683),01/01/2025
4195,FAREWAY STORES #792 / TOLEDO,A,1005 S COUNTY LINE RD,TOLEDO,IA,52342,POINT (-92.58162 41.98414),01/01/2025
5840,BROTHER'S MARKET / CLARION,A,325 CENTRAL AVE WEST,CLARION,IA,50525,POINT (-93.73581 42.73162),01/01/2025
4624,KWIK SHOP #568 / HIAWATHA,I,300 E BLAIRS FERRY RD,HIAWATHA,IA,52233,POINT (-91.66758 42.03482),01/01/2025
3698,INGERSOLL WINE MERCHANTS,A,1300  50TH ST,WEST DES MOINES,IA,50266,POINT (-93.77168 41.59111),01/01/2025
3868,WAL-MART 3630 / MARION,I,5491 BUSINESS HWY 151,MARION,IA,52302,POINT (-91.55301 42.03395),01/01/2025
5719,GOPUFF / IOWA CITY,I,1907 STEVENS DRIVE UNIT C-E,IOWA CITY,IA,52240,POINT (-91.53482 41.64202),01/01/2025
2678,HY-VEE FAST & FRESH / DAVENPORT,A,3200 E KIMBERLY RD.,DAVENPORT,IA,52807,POINT (-90.527 41.55402),01/01/2025
4373,KUM & GO #74 / WEST DES MOINES,I,141 S JORDAN CREEK PKWY,WEST DES MOINES,IA,50266,POINT (-93.80986 41.56761),01/01/2025
6231,TRAER SHORT STOP / TRAER,A,217 SOUTH MAIN STREET,TRAER,IA,50675,POINT (-92.46545 42.19192),01/01/2025
2848,CVS PHARMACY #10114 / ANKENY,A,104 E FIRST ST,ANKENY,IA,50023,POINT (-93.59985 41.73219),01/01/2025
4663,CASEY'S GENERAL STORE #3077 / PEOSTA,A,236 PEOSTA ST,PEOSTA,IA,52068,POINT (-90.85039 42.44394),01/01/2025
6158,HAWKS SMOKE SHOP / MARION,I,1396 7TH AVE,MARION,IA,52302,POINT (-91.5949 42.03329),01/01/2025
4411,KUM & GO #95 / DE SOTO,A,1203 GUTHRIE ST,DE SOTO,IA,50069,POINT (-94.01261 41.53795),01/01/2025
010309,CIRCLE K 4706603 / BURLINGTON,I,333 NORTH ROOSEVELT AVENUE,BURLINGTON,IA,52601,POINT (-91.14174 40.81364),01/01/2025
4968,CASEY'S GENERAL STORE #3042 / BROOKLYN,A,"106, W 2ND ST",BROOKLYN,IA,52211,POINT (-92.44601 41.73013),01/01/2025
5098,BEST FOOD MART 3  LLC,A,1621 UNIVERSITY AVE,DES MOINES,IA,50311,POINT (-93.63986 41.60042),01/01/2025
6302,JET STOP SALEM STUB / SALEM,A,3164 HWY 218,SALEM,IA,52649,POINT (-91.56457 40.84701),01/01/2025
3981,WAL-MART 1152 / SIOUX CENTER,A,255 16TH ST SW,SIOUX CENTER,IA,51250,POINT (-96.18134 43.05992),01/01/2025
5755,CASEY'S GENERAL STORE #0007 / OTTUMWA,A,1001 E MAIN ST,OTTUMWA,IA,52501,POINT (-92.40135 41.01059),01/01/2025
3723,J D SPIRITS LIQUOR,A,1023  9TH ST,ONAWA,IA,51040,POINT (-96.09589 42.02584),01/01/2025
5257,MAD AVE QUIK SHOP,A,"405, MADISON AVE",OTTUMWA,IA,52501,POINT (-92.41042 40.99901),01/01/2025
5808,CASEY'S GENERAL STORE #1373 / BONDURANT,A,302 2ND ST NE,BONDURANT,IA,50035,POINT (-93.45931 41.70297),01/01/2025
010500,LALO'S LIQUOR / AMES,A,809 WHEELER STREET SUITE 105,AMES,IA,50010,POINT (-93.623 42.05395),01/01/2025
4023,WAL-MART 1389 / BOONE,A,1515 SE MARSHALL ST,BOONE,IA,50036,POINT (-93.87027 42.03612),01/01/2025
5732,BEECHER CO INC,I,1691 ASBURY ROAD,DUBUQUE,IA,52001,POINT (-90.69693 42.50083),01/01/2025
6040,HOMETOWN FOODS / TRAER,A,420 SECOND STREET,TRAER,IA,50675,POINT (-92.46808 42.1934),01/01/2025
4312,I-80 LIQUOR / COUNCIL BLUFFS,A,2411 S 24TH ST #1 PO STN RR,COUNCIL BLUFFS,IA,51501,POINT (-95.87857 41.23811),01/01/2025
4559,RANDY'S NEIGHBORHOOD MARKET / OSAGE,A,633 CHASE ST,OSAGE,IA,50461,POINT (-92.81154 43.2851),01/01/2025
010246,YESWAY #1030 / OTTUMWA,A,1317 EAST MARY STREET,OTTUMWA,IA,52501,POINT (-92.40549 40.99518),01/01/2025
2647,HY-VEE #7 / CEDAR RAPIDS,A,5050 EDGEWOOD RD,CEDAR RAPIDS,IA,52411,POINT (-91.7014 42.03062),01/01/2025
010433,NAAZ GROUP LLC / DAVENPORT,A,11423 160TH STREET,DAVENPORT,IA,52804,POINT (-90.6803 41.53819),01/01/2025
4253,FAREWAY STORES #683 / WINTERSET,A,719 W. HIGHWAY 92,WINTERSET,IA,50273,POINT (-94.02223 41.3455),01/01/2025
010341,10TH MOUNTAIN WHISKEY AND SPIRIT COMPANY / SAMPLE,I,PO BOX 932,VAIL,CO,81658,,01/01/2025
5959,YOUR PRIVATE BAR / URBANDALE,I,3040 104TH ST  STE 3056,URBANDALE,IA,50322,POINT (-93.76057 41.6225),01/01/2025
010154,HIWAY 20 LIQUOR AND TOBACCO / WEBSTER CITY,A,1345 2ND STREET,WEBSTER CITY,IA,50595,POINT (-93.83741 42.46956),01/01/2025
4487,CASEY'S GENERAL STORE #2787 / CEDAR RAPIDS,A,1661 32ND ST NE,CEDAR RAPIDS,IA,52402,POINT (-91.66239 42.01007),01/01/2025
2587,HY-VEE FOOD STORE / JOHNSTON,A,5750 MERLE HAY ROAD,JOHNSTON,IA,50131,POINT (-93.69898 41.66502),01/01/2025
5411,BLUEJAY MARKET,A,2810 WILLS AVE,PERRY,IA,50220,POINT (-94.08102 41.83847),01/01/2025
6274,OSKALOOSA WATERING HOLE,A,1911 17TH AVENUE EAST,OSKALOOSA,IA,52577,POINT (-92.62274 41.27907),01/01/2025
5914,UNI MART / WATERLOO,A,1615 BISHOP AVE,WATERLOO,IA,50703,POINT (-92.29342 42.49812),01/01/2025
4275,FAREWAY STORES #980 / KNOXVILLE,A,1308 S LINCOLN ST,KNOXVILLE,IA,50138,POINT (-93.10948 41.30807),01/01/2025
4947,THE MUSIC STATION,I,1420 W FIRST ST,CEDAR FALLS,IA,50647,POINT (-92.46285 42.53779),01/01/2025
6316,BEER THIRTY CARROLL / CARROLL,A,430 EAST 6TH STREET,CARROLL,IA,51401,POINT (-94.86152 42.06419),01/01/2025
5690,DYNO'S #42 / SAC CITY,I,210 W MAIN ST,SAC CITY,IA,50583,POINT (-94.98637 42.42184),01/01/2025
010334,SPIRIT LIQUOR - 1 / GRIMES,A,109 1ST STREET,GRIMES,IA,50111,POINT (-93.7941 41.68858),01/01/2025
5023,HAWKEYE CONVENIENCE STORES / 16TH AV,I,250 16TH AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.66758 41.96166),01/01/2025
6215,MARLE HAY LIQUOR & SMOKE / DES MOINES,A,3408 MERLE HAY ROAD,DES MOINES,IA,50310,POINT (-93.69825 41.62526),01/01/2025
5770,CASEY'S GENERAL STORE #2427 / WATERLOO,A,3035 LOGAN AVE,WATERLOO,IA,50703,POINT (-92.33752 42.54263),01/01/2025
010249,DUTCHMART FOODS / ORANGE CITY,A,102 ALBANY AVENUE NORTHEAST,ORANGE CITY,IA,51041,POINT (-96.05676 43.00638),01/01/2025
010016,KWIK STAR #1180 / PERRY,A,511 1ST AVE,PERRY,IA,50220,POINT (-94.10655 41.83277),01/01/2025
5358,KUM & GO #1056/ BEVINGTON,A,101 E IA HWY 92,BEVINGTON,IA,50033,POINT (-93.79263 41.35979),01/01/2025
4818,DECORAH MART,I,"303, COLLEGE DR",DECORAH,IA,52101,POINT (-91.79695 43.30755),01/01/2025
6061,BROOKLYN GROCERY,I,122 E FRONT ST,BROOKLYN,IA,52211,POINT (-92.44518 41.72856),01/01/2025
4674,KUM & GO #227 / AMES,A,2108 ISAAC NEWTON DR,AMES,IA,50010,POINT (-93.58601 42.00926),01/01/2025
5056,COUNCIL BLUFFS SINCLAIR,I,1305 N 25TH STREET,COUNCIL BLUFFS,IA,51501,POINT (-95.88122 41.27363),01/01/2025
5974,CASEY'S GENERAL STORE #14 / CARLISLE,A,105 HWY 5,CARLISLE,IA,50047,POINT (-93.48739 41.49416),01/01/2025
010297,WESTSIDE GROCERY / DAVENPORT,A,1802 WEST 7TH STREET,DAVENPORT,IA,52802,POINT (-90.60132 41.52677),01/01/2025
3918,SMOKIN' JOE'S #1 TOBACCO AND LIQUOR OUTLET,A,3120 ROCKINGHAM RD,DAVENPORT,IA,52802,POINT (-90.62161 41.51004),01/01/2025
4468,CIRCLE K #4706600 / MUSCATINE,A,802 CYPRESS ST,MUSCATINE,IA,52761,POINT (-91.04104 41.43156),01/01/2025
2500,HY-VEE FOOD STORE #1 (1013) / AMES,A,3800 W LINCOLN WAY,AMES,IA,50010,POINT (-93.56332 42.02297),01/01/2025
5825,CASEY'S GENERAL STORE #2019 / WEST BURLINGTON,A,501 E MT PLEASANT ST,WEST BURLINGTON,IA,52655,POINT (-91.15053 40.82599),01/01/2025
010479,NEIGHBORHOOD LIQUOR MART / AMES,A,3505 LINCOLN WAY STE 105,AMES,IA,50010,POINT (-93.5636 42.02296),01/01/2025
5876,'DA BOOZE BARN / WEST BEND,A,108 S BROADWAY,WEST BEND,IA,50597,POINT (-94.44516 42.95923),01/01/2025
010472,GAS AND GOODIES / RICHLAND,A,307 SOUTH OAK STREET,RICHLAND,IA,52585,POINT (-91.99364 41.18195),01/01/2025
010270,LIQUOR LOVERS  / ANKENY,A,1510 SOUTH ANKENY BOULEVARD PRAIRIE TRAIL SUITE 107-108,ANKENY,IA,50023,POINT (-93.60049 41.71524),01/01/2025
010099,MILLS GROCERY AND LIQUOR / WEST DES MOINES,A,6630 MILLS CIVIC PKWY,WEST DES MOINES,IA,50266,POINT (-93.79736 41.56126),01/01/2025
2695,HY-VEE GAS #4 / DES MOINES,A,4701 FLEUR DR,DES MOINES,IA,50321,POINT (-93.64457 41.54216),01/01/2025
5322,AVOCA FOOD LAND,A,212 WEST WOOD ST.,AVOCA,IA,51521,POINT (-95.33799 41.48803),01/01/2025
